"stno","east","north","t","y"
14,164770.668393921,388347.371988274,107,68.1669161950464
14,164770.668393921,388347.371988274,108,82.4224578328147
14,164770.668393921,388347.371988274,109,85.2932831312206
14,164770.668393921,388347.371988274,110,69.228271709595
14,164770.668393921,388347.371988274,111,135.822678446081
14,164770.668393921,388347.371988274,112,194.190157500427
14,164770.668393921,388347.371988274,113,204.143320184588
14,164770.668393921,388347.371988274,114,64.4610217926385
14,164770.668393921,388347.371988274,115,86.2794773520273
14,164770.668393921,388347.371988274,116,32.8731646963322
14,164770.668393921,388347.371988274,117,32.8932973023159
14,164770.668393921,388347.371988274,118,55.377978853905
14,164770.668393921,388347.371988274,119,106.558890079649
14,164770.668393921,388347.371988274,120,67.3468828068617
14,164770.668393921,388347.371988274,121,67.9628456400041
14,164770.668393921,388347.371988274,122,150.015354631895
14,164770.668393921,388347.371988274,123,66.4387088607328
14,164770.668393921,388347.371988274,124,105.952542868292
14,164770.668393921,388347.371988274,125,106.952116523455
14,164770.668393921,388347.371988274,126,74.438824633397
14,164770.668393921,388347.371988274,127,73.7552590629574
14,164770.668393921,388347.371988274,128,21.7898526569196
14,164770.668393921,388347.371988274,129,59.9317342157644
14,164770.668393921,388347.371988274,130,47.0580765574271
14,164770.668393921,388347.371988274,131,67.454624698279
14,164770.668393921,388347.371988274,132,53.3454449838237
14,164770.668393921,388347.371988274,133,66.9114470158603
14,164770.668393921,388347.371988274,134,103.361768107054
14,164770.668393921,388347.371988274,135,91.799964124035
14,164770.668393921,388347.371988274,136,113.147362892205
14,164770.668393921,388347.371988274,137,39.0139234221574
14,164770.668393921,388347.371988274,138,29.0319543800742
14,164770.668393921,388347.371988274,139,50.9293955991272
14,164770.668393921,388347.371988274,140,36.0487791032793
14,164770.668393921,388347.371988274,141,45.0907475532881
14,164770.668393921,388347.371988274,142,43.4741399377157
14,164770.668393921,388347.371988274,143,40.1867847773374
14,164770.668393921,388347.371988274,144,106.332571514889
14,164770.668393921,388347.371988274,145,63.3057950999686
14,164770.668393921,388347.371988274,146,43.8311523026142
14,164770.668393921,388347.371988274,147,42.1181972335682
14,164770.668393921,388347.371988274,148,82.1735185547741
14,164770.668393921,388347.371988274,149,152.972232927417
14,164770.668393921,388347.371988274,150,148.486907228118
14,164770.668393921,388347.371988274,151,164.146976199235
14,164770.668393921,388347.371988274,152,152.940805852923
14,164770.668393921,388347.371988274,153,119.551744225759
14,164770.668393921,388347.371988274,154,197.355750494575
14,164770.668393921,388347.371988274,155,74.0090258020935
14,164770.668393921,388347.371988274,156,99.2006544465903
14,164770.668393921,388347.371988274,157,56.4335862659481
14,164770.668393921,388347.371988274,158,87.9433876625459
14,164770.668393921,388347.371988274,159,46.698917760357
14,164770.668393921,388347.371988274,160,18.1150105023045
14,164770.668393921,388347.371988274,161,35.6807360074809
14,164770.668393921,388347.371988274,162,73.3720501415786
14,164770.668393921,388347.371988274,163,128.883316195937
14,164770.668393921,388347.371988274,164,133.57998526944
14,164770.668393921,388347.371988274,165,229.40450947817
14,164770.668393921,388347.371988274,166,238.063589563656
14,164770.668393921,388347.371988274,167,410.835219934934
14,164770.668393921,388347.371988274,168,206.313247671932
14,164770.668393921,388347.371988274,169,170.404857928726
14,164770.668393921,388347.371988274,170,233.800736653688
14,164770.668393921,388347.371988274,171,242.18524324812
14,164770.668393921,388347.371988274,172,242.538803964059
14,164770.668393921,388347.371988274,173,218.634834937004
14,164770.668393921,388347.371988274,174,139.738993251397
14,164770.668393921,388347.371988274,175,173.167813540153
14,164770.668393921,388347.371988274,176,233.895579437545
14,164770.668393921,388347.371988274,177,240.233890110457
14,164770.668393921,388347.371988274,178,295.447126484618
14,164770.668393921,388347.371988274,179,288.98161251498
14,164770.668393921,388347.371988274,180,204.597577181167
14,164770.668393921,388347.371988274,181,144.8848340607
14,164770.668393921,388347.371988274,182,155.520050400028
14,164770.668393921,388347.371988274,183,128.29010667363
14,164770.668393921,388347.371988274,184,66.2681843853787
14,164770.668393921,388347.371988274,185,58.4843367126279
14,164770.668393921,388347.371988274,186,39.2591423583361
14,164770.668393921,388347.371988274,187,38.3318374594827
14,164770.668393921,388347.371988274,188,75.6223128773882
14,164770.668393921,388347.371988274,189,104.656160371174
14,164770.668393921,388347.371988274,190,140.579575337061
14,164770.668393921,388347.371988274,191,130.850300838441
14,164770.668393921,388347.371988274,192,80.4823942880279
14,164770.668393921,388347.371988274,193,141.982930369684
14,164770.668393921,388347.371988274,194,117.004617365498
14,164770.668393921,388347.371988274,195,41.8194483907129
14,164770.668393921,388347.371988274,196,31.5840842308795
14,164770.668393921,388347.371988274,197,30.5390412472136
14,164770.668393921,388347.371988274,198,30.778797351977
14,164770.668393921,388347.371988274,199,40.1325397103468
14,164770.668393921,388347.371988274,200,35.585407048034
14,164770.668393921,388347.371988274,201,76.8188750101653
14,164770.668393921,388347.371988274,202,134.272892304475
14,164770.668393921,388347.371988274,203,99.2861305253178
14,164770.668393921,388347.371988274,204,91.6671802061152
14,164770.668393921,388347.371988274,205,110.006661015535
14,164770.668393921,388347.371988274,206,127.14755534469
14,164770.668393921,388347.371988274,207,84.862305207921
14,164770.668393921,388347.371988274,208,50.3445872425787
14,164770.668393921,388347.371988274,209,51.841645071344
14,164770.668393921,388347.371988274,210,102.1857251123
14,164770.668393921,388347.371988274,211,166.865322751168
14,164770.668393921,388347.371988274,212,153.302291531128
14,164770.668393921,388347.371988274,213,198.936160825995
14,164770.668393921,388347.371988274,214,151.169424648282
14,164770.668393921,388347.371988274,215,152.722418499403
14,164770.668393921,388347.371988274,216,165.828786334195
14,164770.668393921,388347.371988274,217,93.6994329945494
14,164770.668393921,388347.371988274,218,62.621061843297
14,164770.668393921,388347.371988274,219,73.5018501218214
14,164770.668393921,388347.371988274,220,84.0946865575451
14,164770.668393921,388347.371988274,221,97.9796027483945
14,164770.668393921,388347.371988274,222,117.967062463041
14,164770.668393921,388347.371988274,223,113.816722172727
14,164770.668393921,388347.371988274,224,180.850996977326
14,164770.668393921,388347.371988274,225,137.319294897244
14,164770.668393921,388347.371988274,226,164.026419629466
14,164770.668393921,388347.371988274,227,86.3059205688373
14,164770.668393921,388347.371988274,228,161.512235096053
14,164770.668393921,388347.371988274,229,117.857191330545
14,164770.668393921,388347.371988274,230,169.47949661524
14,164770.668393921,388347.371988274,231,279.760587435897
14,164770.668393921,388347.371988274,232,257.627390039523
14,164770.668393921,388347.371988274,233,289.123959931814
14,164770.668393921,388347.371988274,234,333.986300000327
14,164770.668393921,388347.371988274,235,280.101142529484
14,164770.668393921,388347.371988274,236,206.277620258027
14,164770.668393921,388347.371988274,237,177.897920146196
14,164770.668393921,388347.371988274,238,167.334240829915
14,164770.668393921,388347.371988274,239,226.643842271562
14,164770.668393921,388347.371988274,240,144.482925874348
14,164770.668393921,388347.371988274,241,176.712778916119
14,164770.668393921,388347.371988274,242,173.034712214754
14,164770.668393921,388347.371988274,243,130.06942487562
14,164770.668393921,388347.371988274,244,110.280441094103
14,164770.668393921,388347.371988274,245,81.5586264904515
14,164770.668393921,388347.371988274,246,19.4662951826788
14,164770.668393921,388347.371988274,247,38.4276524192033
14,164770.668393921,388347.371988274,248,91.1047538805468
14,164770.668393921,388347.371988274,249,41.763985341209
14,164770.668393921,388347.371988274,250,53.581281354225
14,164770.668393921,388347.371988274,251,10.0437265836165
14,164770.668393921,388347.371988274,252,74.2879716110307
14,164770.668393921,388347.371988274,253,46.2700133505493
14,164770.668393921,388347.371988274,254,131.575336171498
14,164770.668393921,388347.371988274,255,132.166171352651
14,164770.668393921,388347.371988274,256,216.612534399016
14,164770.668393921,388347.371988274,257,174.865851107446
14,164770.668393921,388347.371988274,258,292.017434722671
14,164770.668393921,388347.371988274,259,164.451470128165
14,164770.668393921,388347.371988274,260,145.073187342159
14,164770.668393921,388347.371988274,261,127.364468341771
14,164770.668393921,388347.371988274,262,81.9250581020725
14,164770.668393921,388347.371988274,263,83.3332462474651
14,164770.668393921,388347.371988274,264,107.496507151542
14,164770.668393921,388347.371988274,265,109.44922010004
14,164770.668393921,388347.371988274,266,91.8447001441741
14,164770.668393921,388347.371988274,267,59.1287316414885
14,164770.668393921,388347.371988274,268,79.2137353776895
14,164770.668393921,388347.371988274,269,55.3396549468947
14,164770.668393921,388347.371988274,270,41.9432029364092
14,164770.668393921,388347.371988274,271,77.3470379200597
14,164770.668393921,388347.371988274,272,74.925304612846
14,164770.668393921,388347.371988274,273,123.207583407887
14,164770.668393921,388347.371988274,274,197.74902176788
14,164770.668393921,388347.371988274,275,101.650099453207
14,164770.668393921,388347.371988274,276,166.057118415148
14,164770.668393921,388347.371988274,277,93.1207882201803
14,164770.668393921,388347.371988274,278,116.536364666491
14,164770.668393921,388347.371988274,279,75.8320437976013
14,164770.668393921,388347.371988274,280,98.5257365830231
14,164770.668393921,388347.371988274,281,36.411843367872
14,164770.668393921,388347.371988274,282,41.5507360362185
14,164770.668393921,388347.371988274,283,100.433404413075
14,164770.668393921,388347.371988274,284,36.9990714700932
14,164770.668393921,388347.371988274,285,49.8605197578698
14,164770.668393921,388347.371988274,286,52.9645444790746
14,164770.668393921,388347.371988274,287,31.1126639003519
14,164770.668393921,388347.371988274,288,126.335285214452
14,164770.668393921,388347.371988274,289,108.274029821322
14,164770.668393921,388347.371988274,290,132.127310815832
14,164770.668393921,388347.371988274,291,61.3594160685549
14,164770.668393921,388347.371988274,292,135.929475769569
14,164770.668393921,388347.371988274,293,72.4233638410468
14,164770.668393921,388347.371988274,294,165.541728382079
14,164770.668393921,388347.371988274,295,75.1711624685622
14,164770.668393921,388347.371988274,296,132.279829120046
14,164770.668393921,388347.371988274,297,110.03422056623
14,164770.668393921,388347.371988274,298,248.326130332735
14,164770.668393921,388347.371988274,299,175.368138817165
14,164770.668393921,388347.371988274,300,128.688433911644
14,164770.668393921,388347.371988274,301,112.943868459976
14,164770.668393921,388347.371988274,302,212.207177919542
14,164770.668393921,388347.371988274,303,233.855498758951
14,164770.668393921,388347.371988274,304,165.616075606152
14,164770.668393921,388347.371988274,305,208.807800574015
14,164770.668393921,388347.371988274,306,219.978123866849
14,164770.668393921,388347.371988274,307,262.617315578974
14,164770.668393921,388347.371988274,308,127.573184395295
14,164770.668393921,388347.371988274,309,93.8790082115917
14,164770.668393921,388347.371988274,310,108.563593188635
14,164770.668393921,388347.371988274,311,79.2813683960059
14,164770.668393921,388347.371988274,312,122.198484648604
14,164770.668393921,388347.371988274,313,90.5752260158539
14,164770.668393921,388347.371988274,314,103.355378988696
14,164770.668393921,388347.371988274,315,99.7431651557936
14,164770.668393921,388347.371988274,316,90.5914302473688
14,164770.668393921,388347.371988274,317,99.0978110555505
14,164770.668393921,388347.371988274,318,184.687065478145
14,164770.668393921,388347.371988274,319,218.167550551731
14,164770.668393921,388347.371988274,320,79.8347551618664
14,164770.668393921,388347.371988274,321,173.627065939318
14,164770.668393921,388347.371988274,322,56.1235263852333
14,164770.668393921,388347.371988274,323,53.2546683927984
14,164770.668393921,388347.371988274,324,32.7384065065797
14,164770.668393921,388347.371988274,325,30.5011302957561
14,164770.668393921,388347.371988274,326,42.9898986595684
14,164770.668393921,388347.371988274,327,123.690119542809
14,164770.668393921,388347.371988274,328,113.421503419916
14,164770.668393921,388347.371988274,329,150.558156616026
14,164770.668393921,388347.371988274,330,174.946070789156
14,164770.668393921,388347.371988274,331,119.630702465082
14,164770.668393921,388347.371988274,332,81.8282153946388
14,164770.668393921,388347.371988274,333,60.4964378946749
14,164770.668393921,388347.371988274,334,50.1993095273216
14,164770.668393921,388347.371988274,335,110.584780408762
14,164770.668393921,388347.371988274,336,107.69120302587
14,164770.668393921,388347.371988274,337,141.956165513039
14,164770.668393921,388347.371988274,338,94.5836796928567
14,164770.668393921,388347.371988274,339,175.249565076494
14,164770.668393921,388347.371988274,340,127.75994781473
14,164770.668393921,388347.371988274,341,161.049582168736
14,164770.668393921,388347.371988274,342,222.254388140915
14,164770.668393921,388347.371988274,343,184.044355868594
14,164770.668393921,388347.371988274,344,84.8242900125397
14,164770.668393921,388347.371988274,345,88.1147328105639
14,164770.668393921,388347.371988274,346,179.722320228344
14,164770.668393921,388347.371988274,347,113.367263992169
14,164770.668393921,388347.371988274,348,208.959744728748
14,164770.668393921,388347.371988274,349,168.465103372992
14,164770.668393921,388347.371988274,350,96.3220049752346
14,164770.668393921,388347.371988274,351,84.9910462376015
14,164770.668393921,388347.371988274,352,71.8956386293196
14,164770.668393921,388347.371988274,353,50.141050109847
14,164770.668393921,388347.371988274,354,58.2209682928624
14,164770.668393921,388347.371988274,355,73.9366051443666
14,164770.668393921,388347.371988274,356,74.557899320177
14,164770.668393921,388347.371988274,357,85.6174764790349
14,164770.668393921,388347.371988274,358,9.83185473260866
14,164770.668393921,388347.371988274,359,32.327834788942
14,164770.668393921,388347.371988274,360,102.659446620956
14,164770.668393921,388347.371988274,361,55.1667140147182
14,164770.668393921,388347.371988274,362,77.7588556232098
14,164770.668393921,388347.371988274,363,98.2905943574154
14,164770.668393921,388347.371988274,364,59.0132872123073
14,164770.668393921,388347.371988274,365,98.3647673490985
15,254955.354006257,358364.065004905,1,137.025991489032
15,254955.354006257,358364.065004905,2,130.548869606946
15,254955.354006257,358364.065004905,3,108.951316798418
15,254955.354006257,358364.065004905,4,93.138870042279
15,254955.354006257,358364.065004905,5,110.737863556278
15,254955.354006257,358364.065004905,6,93.7473965115103
15,254955.354006257,358364.065004905,7,121.278084427273
15,254955.354006257,358364.065004905,8,93.438137623951
15,254955.354006257,358364.065004905,9,94.6422821209134
15,254955.354006257,358364.065004905,10,145.325941302765
15,254955.354006257,358364.065004905,11,61.2333484055431
15,254955.354006257,358364.065004905,12,102.543692394238
15,254955.354006257,358364.065004905,13,85.0934625192399
15,254955.354006257,358364.065004905,14,71.3568238659025
15,254955.354006257,358364.065004905,15,73.1802617064551
15,254955.354006257,358364.065004905,16,38.8849025727726
15,254955.354006257,358364.065004905,17,62.0763572492808
15,254955.354006257,358364.065004905,18,59.3795893420442
15,254955.354006257,358364.065004905,19,50.4426376492673
15,254955.354006257,358364.065004905,20,23.4614820194663
15,254955.354006257,358364.065004905,21,67.1447194618274
15,254955.354006257,358364.065004905,22,63.4820012241373
15,254955.354006257,358364.065004905,23,84.9729036612212
15,254955.354006257,358364.065004905,24,40.9885637957664
15,254955.354006257,358364.065004905,25,21.1278602168138
15,254955.354006257,358364.065004905,26,79.3036469754631
15,254955.354006257,358364.065004905,27,85.4001341741256
15,254955.354006257,358364.065004905,28,75.5519142417649
15,254955.354006257,358364.065004905,29,91.1843773205353
15,254955.354006257,358364.065004905,30,158.825370939341
15,254955.354006257,358364.065004905,31,123.196054141222
15,254955.354006257,358364.065004905,32,101.453281893823
15,254955.354006257,358364.065004905,33,97.4983124981837
15,254955.354006257,358364.065004905,34,133.573376385723
15,254955.354006257,358364.065004905,35,83.8367904018614
15,254955.354006257,358364.065004905,36,100.491208056425
15,254955.354006257,358364.065004905,37,101.90294066996
15,254955.354006257,358364.065004905,38,54.8233163158633
15,254955.354006257,358364.065004905,39,70.7634296240785
15,254955.354006257,358364.065004905,40,62.9558364925404
15,254955.354006257,358364.065004905,41,52.4334904003482
15,254955.354006257,358364.065004905,42,55.1979167559545
15,254955.354006257,358364.065004905,43,69.4005126772917
15,254955.354006257,358364.065004905,44,52.9207800319057
15,254955.354006257,358364.065004905,45,74.4497817256922
15,254955.354006257,358364.065004905,46,125.86234841601
15,254955.354006257,358364.065004905,47,123.681423920705
15,254955.354006257,358364.065004905,48,132.270551780095
15,254955.354006257,358364.065004905,49,67.6173685038586
15,254955.354006257,358364.065004905,50,75.8215069865659
15,254955.354006257,358364.065004905,51,109.286776129268
15,254955.354006257,358364.065004905,52,105.18894787624
15,254955.354006257,358364.065004905,53,73.1047695771194
15,254955.354006257,358364.065004905,54,110.158127967204
15,254955.354006257,358364.065004905,55,41.9687579308333
15,254955.354006257,358364.065004905,56,67.9056870710439
15,254955.354006257,358364.065004905,57,25.141871576844
15,254955.354006257,358364.065004905,58,77.851859084575
15,254955.354006257,358364.065004905,59,124.96729497569
15,254955.354006257,358364.065004905,60,108.506727106716
15,254955.354006257,358364.065004905,61,64.8199703048246
15,254955.354006257,358364.065004905,62,62.3786605711669
15,254955.354006257,358364.065004905,63,44.5369603192589
15,254955.354006257,358364.065004905,64,67.4900033454959
15,254955.354006257,358364.065004905,65,61.2959114947121
15,254955.354006257,358364.065004905,66,48.6569931274847
15,254955.354006257,358364.065004905,67,129.95738997066
15,254955.354006257,358364.065004905,68,60.6433919008083
15,254955.354006257,358364.065004905,69,35.2548425919291
15,254955.354006257,358364.065004905,70,47.0674044576311
15,254955.354006257,358364.065004905,71,155.24093457362
15,254955.354006257,358364.065004905,72,162.729422857891
15,254955.354006257,358364.065004905,73,188.41582017532
15,254955.354006257,358364.065004905,74,212.659334925546
15,254955.354006257,358364.065004905,75,139.019043076315
15,254955.354006257,358364.065004905,76,128.261707064622
15,254955.354006257,358364.065004905,77,75.6523957683905
15,254955.354006257,358364.065004905,78,65.7453786659161
15,254955.354006257,358364.065004905,79,94.4475880090875
15,254955.354006257,358364.065004905,80,90.7524687696912
15,254955.354006257,358364.065004905,81,71.1905824754895
15,254955.354006257,358364.065004905,82,134.389273208239
15,254955.354006257,358364.065004905,83,167.153532848855
15,254955.354006257,358364.065004905,84,108.873878498157
15,254955.354006257,358364.065004905,85,44.0015519309507
15,254955.354006257,358364.065004905,86,101.386936598012
15,254955.354006257,358364.065004905,87,87.080575962969
15,254955.354006257,358364.065004905,88,87.2396637881217
15,254955.354006257,358364.065004905,89,147.387604049318
15,254955.354006257,358364.065004905,90,123.313422034676
15,254955.354006257,358364.065004905,91,112.99139588392
15,254955.354006257,358364.065004905,92,65.9733028398484
15,254955.354006257,358364.065004905,93,46.987540638751
15,254955.354006257,358364.065004905,94,67.4437964165292
15,254955.354006257,358364.065004905,95,63.6027942376682
15,254955.354006257,358364.065004905,96,48.0778020420898
15,254955.354006257,358364.065004905,97,95.4656745826516
15,254955.354006257,358364.065004905,98,48.679906979526
15,254955.354006257,358364.065004905,99,113.399317539706
15,254955.354006257,358364.065004905,100,72.1988366066263
15,254955.354006257,358364.065004905,101,76.4816548868227
15,254955.354006257,358364.065004905,102,133.190381589731
15,254955.354006257,358364.065004905,103,136.006407062822
15,254955.354006257,358364.065004905,104,122.473112317238
15,254955.354006257,358364.065004905,105,153.286655608094
15,254955.354006257,358364.065004905,106,79.745075987812
15,254955.354006257,358364.065004905,107,53.153778868662
15,254955.354006257,358364.065004905,108,82.0980475384356
15,254955.354006257,358364.065004905,109,73.9072104314343
15,254955.354006257,358364.065004905,110,41.2503089910188
15,254955.354006257,358364.065004905,111,65.9663621932679
15,254955.354006257,358364.065004905,112,143.011280055919
15,254955.354006257,358364.065004905,113,143.127998777321
15,254955.354006257,358364.065004905,114,87.520787382953
15,254955.354006257,358364.065004905,115,114.271162908629
15,254955.354006257,358364.065004905,116,68.0084069683911
15,254955.354006257,358364.065004905,117,67.2775604531794
15,254955.354006257,358364.065004905,118,86.9107848407066
15,254955.354006257,358364.065004905,119,92.1989133511119
15,254955.354006257,358364.065004905,120,63.5377969594034
15,254955.354006257,358364.065004905,121,30.7528339008613
15,254955.354006257,358364.065004905,122,103.65719050589
15,254955.354006257,358364.065004905,123,53.5295472771059
15,254955.354006257,358364.065004905,124,110.832669046113
15,254955.354006257,358364.065004905,125,85.8477111513878
15,254955.354006257,358364.065004905,126,76.4564509438324
15,254955.354006257,358364.065004905,127,40.3487905847802
15,254955.354006257,358364.065004905,128,15.2766664773797
15,254955.354006257,358364.065004905,129,46.8222387495005
15,254955.354006257,358364.065004905,130,14.7325293921702
15,254955.354006257,358364.065004905,131,23.591761843963
15,254955.354006257,358364.065004905,132,11.1511639025319
15,254955.354006257,358364.065004905,133,37.8261431111657
15,254955.354006257,358364.065004905,134,68.1678460850744
15,254955.354006257,358364.065004905,135,70.6924010650644
15,254955.354006257,358364.065004905,136,126.596486682409
15,254955.354006257,358364.065004905,137,58.9860639887353
15,254955.354006257,358364.065004905,138,29.5760752878105
15,254955.354006257,358364.065004905,139,52.2144745084759
15,254955.354006257,358364.065004905,140,34.9140162428264
15,254955.354006257,358364.065004905,141,29.100656532124
15,254955.354006257,358364.065004905,142,33.3104836661963
15,254955.354006257,358364.065004905,143,20.931034929934
15,254955.354006257,358364.065004905,144,46.3012907497774
15,254955.354006257,358364.065004905,145,20.8241581539627
15,254955.354006257,358364.065004905,146,5.72172099174018
15,254955.354006257,358364.065004905,147,2.7678709980956
15,254955.354006257,358364.065004905,148,41.8911905906064
15,254955.354006257,358364.065004905,149,93.3361779637394
15,254955.354006257,358364.065004905,150,52.3680025878064
15,254955.354006257,358364.065004905,151,84.290172740181
15,254955.354006257,358364.065004905,152,92.9272534524016
15,254955.354006257,358364.065004905,153,78.7538622264066
15,254955.354006257,358364.065004905,154,116.326140974484
15,254955.354006257,358364.065004905,155,29.2337256811393
15,254955.354006257,358364.065004905,156,60.6786593350397
15,254955.354006257,358364.065004905,157,44.5394425538265
15,254955.354006257,358364.065004905,158,60.1259613278756
15,254955.354006257,358364.065004905,159,66.2502135378853
15,254955.354006257,358364.065004905,160,29.7797541439907
15,254955.354006257,358364.065004905,161,68.1071970452839
15,254955.354006257,358364.065004905,162,120.089578693513
15,254955.354006257,358364.065004905,163,186.74766976317
15,254955.354006257,358364.065004905,164,148.14974441844
15,254955.354006257,358364.065004905,165,159.90111452623
15,254955.354006257,358364.065004905,166,140.74622793036
15,254955.354006257,358364.065004905,167,270.291190066091
15,254955.354006257,358364.065004905,168,119.408470311383
15,254955.354006257,358364.065004905,169,72.2254567625207
15,254955.354006257,358364.065004905,170,113.894195426905
15,254955.354006257,358364.065004905,171,104.46931143879
15,254955.354006257,358364.065004905,172,155.833357225979
15,254955.354006257,358364.065004905,173,108.556907759827
15,254955.354006257,358364.065004905,174,71.8104958804
15,254955.354006257,358364.065004905,175,135.324992279804
15,254955.354006257,358364.065004905,176,232.938065555801
15,254955.354006257,358364.065004905,177,198.098753834628
15,254955.354006257,358364.065004905,178,258.608357937974
15,254955.354006257,358364.065004905,179,245.002246683127
15,254955.354006257,358364.065004905,180,198.122704806708
15,254955.354006257,358364.065004905,181,128.604874980287
15,254955.354006257,358364.065004905,182,100.820535860852
15,254955.354006257,358364.065004905,183,69.4136221800243
15,254955.354006257,358364.065004905,184,55.006251382955
15,254955.354006257,358364.065004905,185,53.3183311913369
15,254955.354006257,358364.065004905,186,34.4736763975728
15,254955.354006257,358364.065004905,187,36.1181042804599
15,254955.354006257,358364.065004905,188,56.8973965614647
15,254955.354006257,358364.065004905,189,107.819949065022
15,254955.354006257,358364.065004905,190,114.644903827434
15,254955.354006257,358364.065004905,191,117.698728761602
15,254955.354006257,358364.065004905,192,101.332676531631
15,254955.354006257,358364.065004905,193,129.284583345881
15,254955.354006257,358364.065004905,194,128.355110066171
15,254955.354006257,358364.065004905,195,36.3171839885982
15,254955.354006257,358364.065004905,196,31.1760441630795
15,254955.354006257,358364.065004905,197,23.2965956217662
15,254955.354006257,358364.065004905,198,21.6858395841144
15,254955.354006257,358364.065004905,199,31.1799206958738
15,254955.354006257,358364.065004905,200,31.6069379754397
15,254955.354006257,358364.065004905,201,74.2547406698281
15,254955.354006257,358364.065004905,202,108.949034093855
15,254955.354006257,358364.065004905,203,62.4580503403329
15,254955.354006257,358364.065004905,204,50.5217215787976
15,254955.354006257,358364.065004905,205,59.8749422253112
15,254955.354006257,358364.065004905,206,52.2626154679177
15,254955.354006257,358364.065004905,207,38.4414205917703
15,254955.354006257,358364.065004905,208,9.92131676715187
15,254955.354006257,358364.065004905,209,12.2800312298545
15,254955.354006257,358364.065004905,210,73.9573835897023
15,254955.354006257,358364.065004905,211,105.140972890548
15,254955.354006257,358364.065004905,212,119.485731862229
15,254955.354006257,358364.065004905,213,166.014275508024
15,254955.354006257,358364.065004905,214,95.3906163945211
15,254955.354006257,358364.065004905,215,95.6875130936436
15,254955.354006257,358364.065004905,216,112.940172322548
15,254955.354006257,358364.065004905,217,68.3326797065559
15,254955.354006257,358364.065004905,218,55.9503054212492
15,254955.354006257,358364.065004905,219,56.7275222968523
15,254955.354006257,358364.065004905,220,57.7875486415441
15,254955.354006257,358364.065004905,221,61.00761211547
15,254955.354006257,358364.065004905,222,134.848693094529
15,254955.354006257,358364.065004905,223,111.15997879018
15,254955.354006257,358364.065004905,224,150.134320203794
15,254955.354006257,358364.065004905,225,92.365664890401
15,254955.354006257,358364.065004905,226,133.07264599299
15,254955.354006257,358364.065004905,227,66.615055294217
15,254955.354006257,358364.065004905,228,147.452389028872
15,254955.354006257,358364.065004905,229,120.718020566256
15,254955.354006257,358364.065004905,230,175.742106893817
15,254955.354006257,358364.065004905,231,224.297295194874
15,254955.354006257,358364.065004905,232,208.183238687375
15,254955.354006257,358364.065004905,233,255.029118041449
15,254955.354006257,358364.065004905,234,225.566057451255
15,254955.354006257,358364.065004905,235,179.918840451436
15,254955.354006257,358364.065004905,236,155.245921702306
15,254955.354006257,358364.065004905,237,138.32751937299
15,254955.354006257,358364.065004905,238,135.104387099269
15,254955.354006257,358364.065004905,239,199.365744013985
15,254955.354006257,358364.065004905,240,117.424207802857
15,254955.354006257,358364.065004905,241,145.253264043291
15,254955.354006257,358364.065004905,242,97.8359448189248
15,254955.354006257,358364.065004905,243,66.431364450433
15,254955.354006257,358364.065004905,244,69.8956367936681
15,254955.354006257,358364.065004905,245,42.6489793518854
15,254955.354006257,358364.065004905,246,17.0138045239984
15,254955.354006257,358364.065004905,247,20.150884270509
15,254955.354006257,358364.065004905,248,54.8169710082777
15,254955.354006257,358364.065004905,249,30.7745068283018
15,254955.354006257,358364.065004905,250,45.6917822457688
15,254955.354006257,358364.065004905,251,6.44102292874769
15,254955.354006257,358364.065004905,252,65.5695415263549
15,254955.354006257,358364.065004905,253,65.7931307161963
15,254955.354006257,358364.065004905,254,117.032063260445
15,254955.354006257,358364.065004905,255,95.7292419575052
15,254955.354006257,358364.065004905,256,150.162902273797
15,254955.354006257,358364.065004905,257,143.069349273609
15,254955.354006257,358364.065004905,258,220.700262459869
15,254955.354006257,358364.065004905,259,214.40448612239
15,254955.354006257,358364.065004905,260,154.696253567653
15,254955.354006257,358364.065004905,261,144.086197136995
15,254955.354006257,358364.065004905,262,62.8126137381924
15,254955.354006257,358364.065004905,263,46.7698685957506
15,254955.354006257,358364.065004905,264,89.8766970530774
15,254955.354006257,358364.065004905,265,110.32664165122
15,254955.354006257,358364.065004905,266,96.7299690174311
15,254955.354006257,358364.065004905,267,38.1295193514585
15,254955.354006257,358364.065004905,268,75.6775443786458
15,254955.354006257,358364.065004905,269,60.1011264579219
15,254955.354006257,358364.065004905,270,39.9223862460653
15,254955.354006257,358364.065004905,271,81.074116784793
15,254955.354006257,358364.065004905,272,57.7211937872234
15,254955.354006257,358364.065004905,273,65.7038299752925
15,254955.354006257,358364.065004905,274,94.8614038885744
15,254955.354006257,358364.065004905,275,41.1726032566831
15,254955.354006257,358364.065004905,276,91.0371782538251
15,254955.354006257,358364.065004905,277,57.3881854026653
15,254955.354006257,358364.065004905,278,54.3155348708251
15,254955.354006257,358364.065004905,279,42.8705445485264
15,254955.354006257,358364.065004905,280,48.8213299009068
15,254955.354006257,358364.065004905,281,24.2895370227639
15,254955.354006257,358364.065004905,282,33.752698997081
15,254955.354006257,358364.065004905,283,75.5029230874268
15,254955.354006257,358364.065004905,284,19.891415512665
15,254955.354006257,358364.065004905,285,24.9416203971348
15,254955.354006257,358364.065004905,286,19.9427501489567
15,254955.354006257,358364.065004905,287,24.2383718670717
15,254955.354006257,358364.065004905,288,132.672837257058
15,254955.354006257,358364.065004905,289,97.5599678284197
